,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
21787,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T07:00:00Z,2018-07-30T01:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21789,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T07:00:00Z,2018-07-30T01:00:00-06:00,no2,0.002,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21791,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T07:00:00Z,2018-07-30T01:00:00-06:00,no2,0.003,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21794,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T06:00:00Z,2018-07-30T00:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21796,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T06:00:00Z,2018-07-30T00:00:00-06:00,no2,0.004,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21806,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T06:00:00Z,2018-07-30T00:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21820,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T05:00:00Z,2018-07-29T23:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21825,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T04:00:00Z,2018-07-29T22:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21838,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T04:00:00Z,2018-07-29T22:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21843,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T03:00:00Z,2018-07-29T21:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21845,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T03:00:00Z,2018-07-29T21:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21847,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T03:00:00Z,2018-07-29T21:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21855,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T02:00:00Z,2018-07-29T20:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21868,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T02:00:00Z,2018-07-29T20:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21870,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T02:00:00Z,2018-07-29T20:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21872,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T01:00:00Z,2018-07-29T19:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21876,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T01:00:00Z,2018-07-29T19:00:00-06:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21877,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T01:00:00Z,2018-07-29T19:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21896,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-30T00:00:00Z,2018-07-29T18:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21897,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-30T00:00:00Z,2018-07-29T18:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21898,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-30T00:00:00Z,2018-07-29T18:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21906,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T22:00:00Z,2018-07-29T16:00:00-06:00,no2,0.006,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21908,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T22:00:00Z,2018-07-29T16:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21915,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T22:00:00Z,2018-07-29T16:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21928,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T21:00:00Z,2018-07-29T15:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21930,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T21:00:00Z,2018-07-29T15:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21934,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T21:00:00Z,2018-07-29T15:00:00-06:00,no2,0.006,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21937,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T20:00:00Z,2018-07-29T14:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21943,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T20:00:00Z,2018-07-29T14:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21950,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T20:00:00Z,2018-07-29T14:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21959,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T19:00:00Z,2018-07-29T13:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21963,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T19:00:00Z,2018-07-29T13:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21964,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T19:00:00Z,2018-07-29T13:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21972,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T18:00:00Z,2018-07-29T12:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21980,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T18:00:00Z,2018-07-29T12:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21985,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T18:00:00Z,2018-07-29T12:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21988,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T17:00:00Z,2018-07-29T11:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21989,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T17:00:00Z,2018-07-29T11:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
21992,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T17:00:00Z,2018-07-29T11:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22006,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T16:00:00Z,2018-07-29T10:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22013,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T16:00:00Z,2018-07-29T10:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22014,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T16:00:00Z,2018-07-29T10:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22024,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T15:00:00Z,2018-07-29T09:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22030,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T15:00:00Z,2018-07-29T09:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22032,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T15:00:00Z,2018-07-29T09:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22035,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T14:00:00Z,2018-07-29T08:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22043,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T14:00:00Z,2018-07-29T08:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22048,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T14:00:00Z,2018-07-29T08:00:00-06:00,no2,0.004,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22056,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T13:00:00Z,2018-07-29T07:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22064,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T13:00:00Z,2018-07-29T07:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22066,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T13:00:00Z,2018-07-29T07:00:00-06:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22068,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T12:00:00Z,2018-07-29T06:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22070,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T12:00:00Z,2018-07-29T06:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22075,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T12:00:00Z,2018-07-29T06:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22092,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T11:00:00Z,2018-07-29T05:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22094,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T11:00:00Z,2018-07-29T05:00:00-06:00,no2,0.016,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22095,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T11:00:00Z,2018-07-29T05:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22105,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T10:00:00Z,2018-07-29T04:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22109,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T10:00:00Z,2018-07-29T04:00:00-06:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22110,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T10:00:00Z,2018-07-29T04:00:00-06:00,no2,0.013000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22123,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T09:00:00Z,2018-07-29T03:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22124,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T09:00:00Z,2018-07-29T03:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22129,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T09:00:00Z,2018-07-29T03:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22139,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T07:00:00Z,2018-07-29T01:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22142,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T07:00:00Z,2018-07-29T01:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22147,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T07:00:00Z,2018-07-29T01:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22161,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T06:00:00Z,2018-07-29T00:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22163,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T06:00:00Z,2018-07-29T00:00:00-06:00,no2,0.022000000000000002,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22165,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T06:00:00Z,2018-07-29T00:00:00-06:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22173,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T05:00:00Z,2018-07-28T23:00:00-06:00,no2,0.02,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22182,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T04:00:00Z,2018-07-28T22:00:00-06:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22183,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T04:00:00Z,2018-07-28T22:00:00-06:00,no2,0.019,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22196,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T03:00:00Z,2018-07-28T21:00:00-06:00,no2,0.013999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22199,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T03:00:00Z,2018-07-28T21:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22210,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T03:00:00Z,2018-07-28T21:00:00-06:00,no2,0.019,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22213,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T02:00:00Z,2018-07-28T20:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22216,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T02:00:00Z,2018-07-28T20:00:00-06:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22218,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T02:00:00Z,2018-07-28T20:00:00-06:00,no2,0.012,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22233,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T01:00:00Z,2018-07-28T19:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22239,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T01:00:00Z,2018-07-28T19:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22240,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T01:00:00Z,2018-07-28T19:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22245,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-29T00:00:00Z,2018-07-28T18:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22255,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-29T00:00:00Z,2018-07-28T18:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22258,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-29T00:00:00Z,2018-07-28T18:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22265,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-28T23:00:00Z,2018-07-28T17:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22267,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-28T23:00:00Z,2018-07-28T17:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22275,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-28T23:00:00Z,2018-07-28T17:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22279,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-28T22:00:00Z,2018-07-28T16:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22286,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-28T22:00:00Z,2018-07-28T16:00:00-06:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22288,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-28T22:00:00Z,2018-07-28T16:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22293,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-28T21:00:00Z,2018-07-28T15:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22297,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-28T21:00:00Z,2018-07-28T15:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22308,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-28T21:00:00Z,2018-07-28T15:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
22311,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-28T20:00:00Z,2018-07-28T14:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
